"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_km","duration_seconds","rpe"
"Arms and shoulders","Oct 13, 2024, 2:27 AM","Oct 13, 2024, 3:27 AM","","Triceps Extension (Cable)",,"",2,"normal",115,11,,,
"Arms and shoulders","Oct 13, 2024, 2:27 AM","Oct 13, 2024, 3:27 AM","","Cable y raise",,"",0,"normal",17.5,10,,,
"Arms and shoulders","Oct 13, 2024, 2:27 AM","Oct 13, 2024, 3:27 AM","","Cable y raise",,"",1,"normal",17.5,7,,,
"Arms and shoulders","Oct 13, 2024, 2:27 AM","Oct 13, 2024, 3:27 AM","","Cable behind the back lateral raise",,"",0,"normal",17.5,11,,,
"Arms and shoulders","Oct 13, 2024, 2:27 AM","Oct 13, 2024, 3:27 AM","","Cable behind the back lateral raise",,"",1,"normal",17.5,10,,,
"Push","Oct 9, 2024, 2:04 AM","Oct 9, 2024, 3:04 AM","hart house (since last two weeks)","Incline Chest Press (Machine)",,"7.75 first set
1 assisted rep second set
Couldn't lock out completely on last set of last rep",0,"normal",205,7,,,
"Push","Oct 9, 2024, 2:04 AM","Oct 9, 2024, 3:04 AM","hart house (since last two weeks)","Incline Chest Press (Machine)",,"7.75 first set
1 assisted rep second set
Couldn't lock out completely on last set of last rep",1,"normal",200,7,,,
"Push","Oct 9, 2024, 2:04 AM","Oct 9, 2024, 3:04 AM","hart house (since last two weeks)","Incline Chest Press (Machine)",,"7.75 first set
1 assisted rep second set
Couldn't lock out completely on last set of last rep",2,"normal",200,7,,,
"Push","Oct 9, 2024, 2:04 AM","Oct 9, 2024, 3:04 AM","hart house (since last two weeks)","Chest Press (Machine)",,"Seat front (on 4) for better stretch 
Couldn't lock out completely on last rep of second set",0,"normal",200,5,,,
"Push","Oct 9, 2024, 2:04 AM","Oct 9, 2024, 3:04 AM","hart house (since last two weeks)","Chest Press (Machine)",,"Seat front (on 4) for better stretch 
Couldn't lock out completely on last rep of second set",1,"normal",185,8,,,
"Push","Oct 9, 2024, 2:04 AM","Oct 9, 2024, 3:04 AM","hart house (since last two weeks)","Chest Dip (Weighted)",,"Couldn't lock our completely on last rep of second set",0,"normal",62.5,8,,,
"Push","Oct 9, 2024, 2:04 AM","Oct 9, 2024, 3:04 AM","hart house (since last two weeks)","Chest Dip (Weighted)",,"Couldn't lock our completely on last rep of second set",1,"normal",60,9,,,
"Push","Oct 9, 2024, 2:04 AM","Oct 9, 2024, 3:04 AM","hart house (since last two weeks)","Triceps Extension (Cable)",,"Other type of cable machine (half the weight)
Hart house, full ROM
Last set either 13 or 14",0,"normal",125,10,,,
"Push","Oct 9, 2024, 2:04 AM","Oct 9, 2024, 3:04 AM","hart house (since last two weeks)","Triceps Extension (Cable)",,"Other type of cable machine (half the weight)
Hart house, full ROM
Last set either 13 or 14",1,"normal",115,12,,,
"Push","Oct 9, 2024, 2:04 AM","Oct 9, 2024, 3:04 AM","hart house (since last two weeks)","Triceps Extension (Cable)",,"Other type of cable machine (half the weight)
Hart house, full ROM
Last set either 13 or 14",2,"normal",105,13,,,
"Push","Oct 9, 2024, 2:04 AM","Oct 9, 2024, 3:04 AM","hart house (since last two weeks)","Lateral Raise (Dumbbell)",,"Partials after all sets
Minimized momentum",0,"normal",35,11,,,
"Push","Oct 9, 2024, 2:04 AM","Oct 9, 2024, 3:04 AM","hart house (since last two weeks)","Lateral Raise (Dumbbell)",,"Partials after all sets
Minimized momentum",1,"normal",30,16,,,
"Push","Oct 9, 2024, 2:04 AM","Oct 9, 2024, 3:04 AM","hart house (since last two weeks)","Lateral Raise (Dumbbell)",,"Partials after all sets
Minimized momentum",2,"normal",30,12,,,
"Push","Oct 9, 2024, 2:04 AM","Oct 9, 2024, 3:04 AM","hart house (since last two weeks)","Lateral Raise (Dumbbell)",,"Partials after all sets
Minimized momentum",3,"normal",20,5,,,
"Push","Oct 9, 2024, 2:04 AM","Oct 9, 2024, 3:04 AM","hart house (since last two weeks)","Preacher Curl (Machine)",,"",0,"normal",115,10,,,
"Push","Oct 9, 2024, 2:04 AM","Oct 9, 2024, 3:04 AM","hart house (since last two weeks)","Preacher Curl (Machine)",,"",1,"normal",85,5,,,
"Pull","Oct 7, 2024, 11:33 PM","Oct 8, 2024, 12:33 AM","","Pull Up (Weighted)",,"Full ROM
Couldn't reach top on last rep of last set (about 7.5)",0,"normal",36.29,5,,,
"Pull","Oct 7, 2024, 11:33 PM","Oct 8, 2024, 12:33 AM","","Pull Up (Weighted)",,"Full ROM
Couldn't reach top on last rep of last set (about 7.5)",1,"normal",28.35,8,,,
"Pull","Oct 7, 2024, 11:33 PM","Oct 8, 2024, 12:33 AM","","Pull Up (Weighted)",,"Full ROM
Couldn't reach top on last rep of last set (about 7.5)",2,"normal",26.08,8,,,
"Pull","Oct 7, 2024, 11:33 PM","Oct 8, 2024, 12:33 AM","","Iso-Lateral Row (Machine)",,"No momentum
8.5 third set",0,"normal",155,9,,,
"Pull","Oct 7, 2024, 11:33 PM","Oct 8, 2024, 12:33 AM","","Iso-Lateral Row (Machine)",,"No momentum
8.5 third set",1,"normal",155,9,,,
"Pull","Oct 7, 2024, 11:33 PM","Oct 8, 2024, 12:33 AM","","Iso-Lateral Row (Machine)",,"No momentum
8.5 third set",2,"normal",155,9,,,
"Pull","Oct 7, 2024, 11:33 PM","Oct 8, 2024, 12:33 AM","","Iso-Lateral Row (Machine)",,"No momentum
8.5 third set",3,"normal",115,8,,,
"Pull","Oct 7, 2024, 11:33 PM","Oct 8, 2024, 12:33 AM","","Lat row (on Machine Row, Neutral Grip, Small ROM)",,"",0,"normal",70,8,,,
"Pull","Oct 7, 2024, 11:33 PM","Oct 8, 2024, 12:33 AM","","Lat row (on Machine Row, Neutral Grip, Small ROM)",,"",1,"normal",70,8,,,
"Pull","Oct 7, 2024, 11:33 PM","Oct 8, 2024, 12:33 AM","","Lat Pulldown (Cable)",,"",0,"normal",145,13,,,
"Pull","Oct 7, 2024, 11:33 PM","Oct 8, 2024, 12:33 AM","","Lat Pulldown (Cable)",,"",1,"normal",145,11,,,
"Pull","Oct 7, 2024, 11:33 PM","Oct 8, 2024, 12:33 AM","","Bicep Curl (Barbell)",,"Forearms possibly gave out on last set and dropset (don't superset with shrugs)",0,"normal",85,6,,,
"Pull","Oct 7, 2024, 11:33 PM","Oct 8, 2024, 12:33 AM","","Bicep Curl (Barbell)",,"Forearms possibly gave out on last set and dropset (don't superset with shrugs)",1,"normal",80,9,,,
"Pull","Oct 7, 2024, 11:33 PM","Oct 8, 2024, 12:33 AM","","Bicep Curl (Barbell)",,"Forearms possibly gave out on last set and dropset (don't superset with shrugs)",2,"normal",75,7,,,
"Pull","Oct 7, 2024, 11:33 PM","Oct 8, 2024, 12:33 AM","","Shrug (Barbell)",,"Hold at bottom after can't get any more reps",0,"normal",215,14,,,
"Pull","Oct 7, 2024, 11:33 PM","Oct 8, 2024, 12:33 AM","","Shrug (Barbell)",,"Hold at bottom after can't get any more reps",1,"normal",215,13,,,
"Arms and shoulders","Oct 5, 2024, 3:20 AM","Oct 5, 2024, 4:20 AM","","Seated Shoulder Press (Machine)",,"",0,"normal",130,7,,,
"Arms and shoulders","Oct 5, 2024, 3:20 AM","Oct 5, 2024, 4:20 AM","","Seated Shoulder Press (Machine)",,"",1,"normal",130,6,,,
"Arms and shoulders","Oct 5, 2024, 3:20 AM","Oct 5, 2024, 4:20 AM","","Seated Shoulder Press (Machine)",,"",2,"normal",125,5,,,
"Arms and shoulders","Oct 5, 2024, 3:20 AM","Oct 5, 2024, 4:20 AM","","Hammer Curl (Dumbbell)",,"",0,"normal",20.41,7,,,
"Arms and shoulders","Oct 5, 2024, 3:20 AM","Oct 5, 2024, 4:20 AM","","Hammer Curl (Dumbbell)",,"",1,"normal",20.41,5,,,
"Arms and shoulders","Oct 5, 2024, 3:20 AM","Oct 5, 2024, 4:20 AM","","Hammer Curl (Dumbbell)",,"",2,"normal",15.88,14,,,
"Arms and shoulders","Oct 5, 2024, 3:20 AM","Oct 5, 2024, 4:20 AM","","Seated dip",,"",0,"normal",190,11,,,
"Arms and shoulders","Oct 5, 2024, 3:20 AM","Oct 5, 2024, 4:20 AM","","Seated dip",,"",1,"normal",190,10,,,
"Arms and shoulders","Oct 5, 2024, 3:20 AM","Oct 5, 2024, 4:20 AM","","Bayesian cable curl",,"1 more rep with left arm on first 2 sets",0,"normal",27.5,10,,,
"Arms and shoulders","Oct 5, 2024, 3:20 AM","Oct 5, 2024, 4:20 AM","","Bayesian cable curl",,"1 more rep with left arm on first 2 sets",1,"normal",27.5,8,,,
"Arms and shoulders","Oct 5, 2024, 3:20 AM","Oct 5, 2024, 4:20 AM","","Bayesian cable curl",,"1 more rep with left arm on first 2 sets",2,"normal",27.5,8,,,
"Arms and shoulders","Oct 5, 2024, 3:20 AM","Oct 5, 2024, 4:20 AM","","Seated Incline Curl (Dumbbell)",,"",0,"normal",27.5,10,,,
"Arms and shoulders","Oct 5, 2024, 3:20 AM","Oct 5, 2024, 4:20 AM","","Cable y raise",,"",0,"normal",17.5,7,,,
"Arms and shoulders","Oct 5, 2024, 3:20 AM","Oct 5, 2024, 4:20 AM","","Cable y raise",,"",1,"normal",17.5,7,,,
"Arms and shoulders","Oct 5, 2024, 3:20 AM","Oct 5, 2024, 4:20 AM","","Cable behind the back lateral raise",,"",0,"normal",17.5,10,,,
"Arms and shoulders","Oct 5, 2024, 3:20 AM","Oct 5, 2024, 4:20 AM","","Cable behind the back lateral raise",,"",1,"normal",17.5,9,,,
"Arms and shoulders","Oct 5, 2024, 3:20 AM","Oct 5, 2024, 4:20 AM","","Kneeling triceps pushdown (rope)",,"Not sure about reps on later sets",0,"normal",100,12,,,
"Arms and shoulders","Oct 5, 2024, 3:20 AM","Oct 5, 2024, 4:20 AM","","Kneeling triceps pushdown (rope)",,"Not sure about reps on later sets",1,"normal",80,12,,,
"Arms and shoulders","Oct 5, 2024, 3:20 AM","Oct 5, 2024, 4:20 AM","","Kneeling triceps pushdown (rope)",,"Not sure about reps on later sets",2,"normal",70,12,,,
"Evening Workout","Oct 4, 2024, 12:01 AM","Oct 4, 2024, 1:01 AM","","Sliding hamstring curl",,"Last set after 30s rest, others about 90s",0,"normal",,33,,,
"Evening Workout","Oct 4, 2024, 12:01 AM","Oct 4, 2024, 1:01 AM","","Sliding hamstring curl",,"Last set after 30s rest, others about 90s",1,"normal",,31,,,
"Evening Workout","Oct 4, 2024, 12:01 AM","Oct 4, 2024, 1:01 AM","","Sliding hamstring curl",,"Last set after 30s rest, others about 90s",2,"normal",,26,,,
"Evening Workout","Oct 4, 2024, 12:01 AM","Oct 4, 2024, 1:01 AM","","Sliding hamstring curl",,"Last set after 30s rest, others about 90s",3,"normal",,13,,,
"Evening Workout","Oct 3, 2024, 2:16 AM","Oct 3, 2024, 3:16 AM","hart house","Incline Bench Press (Smith Machine)",,"First set 2 45s and 2 35s 3.5 reps
Second set 2 45d and 2 25s
7.5 reps on dropset
Partials after last set and dropset",0,"normal",185,3,,,
"Evening Workout","Oct 3, 2024, 2:16 AM","Oct 3, 2024, 3:16 AM","hart house","Incline Bench Press (Smith Machine)",,"First set 2 45s and 2 35s 3.5 reps
Second set 2 45d and 2 25s
7.5 reps on dropset
Partials after last set and dropset",1,"normal",165,6,,,
"Evening Workout","Oct 3, 2024, 2:16 AM","Oct 3, 2024, 3:16 AM","hart house","Incline Bench Press (Smith Machine)",,"First set 2 45s and 2 35s 3.5 reps
Second set 2 45d and 2 25s
7.5 reps on dropset
Partials after last set and dropset",2,"normal",165,5,,,
"Evening Workout","Oct 3, 2024, 2:16 AM","Oct 3, 2024, 3:16 AM","hart house","Bench Press (Dumbbell)",,"8.5 first set
7.5 last set + partials
Full ROM",0,"normal",65,8,,,
"Evening Workout","Oct 3, 2024, 2:16 AM","Oct 3, 2024, 3:16 AM","hart house","Bench Press (Dumbbell)",,"8.5 first set
7.5 last set + partials
Full ROM",1,"normal",65,8,,,
"Evening Workout","Oct 3, 2024, 2:16 AM","Oct 3, 2024, 3:16 AM","hart house","Bench Press (Dumbbell)",,"8.5 first set
7.5 last set + partials
Full ROM",2,"normal",65,7,,,
"Evening Workout","Oct 3, 2024, 2:16 AM","Oct 3, 2024, 3:16 AM","hart house","Preacher Curl (Barbell)",,"Ez bar and seated- counting ez bar as 25 lbs
Seat 2 notches down on first set
1 notch down on second set - more stable",0,"normal",65,8,,,
"Evening Workout","Oct 3, 2024, 2:16 AM","Oct 3, 2024, 3:16 AM","hart house","Preacher Curl (Barbell)",,"Ez bar and seated- counting ez bar as 25 lbs
Seat 2 notches down on first set
1 notch down on second set - more stable",1,"normal",65,8,,,
"Evening Workout","Oct 3, 2024, 2:16 AM","Oct 3, 2024, 3:16 AM","hart house","Lateral Raise (Dumbbell)",,"Minimal momentum, couldn't go all the way up on all reps but 3 quarters counted as reps ",0,"normal",35,11,,,
"Evening Workout","Oct 3, 2024, 2:16 AM","Oct 3, 2024, 3:16 AM","hart house","Lateral Raise (Dumbbell)",,"Minimal momentum, couldn't go all the way up on all reps but 3 quarters counted as reps ",1,"normal",30,15,,,
"Evening Workout","Oct 3, 2024, 2:16 AM","Oct 3, 2024, 3:16 AM","hart house","Chest Dip (Weighted)",,"",0,"normal",62.5,8,,,
"Evening Workout","Oct 3, 2024, 2:16 AM","Oct 3, 2024, 3:16 AM","hart house","Chest Dip (Weighted)",,"",1,"normal",60,9,,,
"Evening Workout","Oct 3, 2024, 2:16 AM","Oct 3, 2024, 3:16 AM","hart house","Chest Dip (Weighted)",,"",2,"normal",,9,,,
"Evening Workout","Oct 3, 2024, 2:16 AM","Oct 3, 2024, 3:16 AM","hart house","Chest Dip (Weighted)",,"",3,"normal",,2,,,
"Evening Workout","Oct 3, 2024, 2:16 AM","Oct 3, 2024, 3:16 AM","hart house","1.5 DB lateral raise",,"",0,"normal",20,14,,,
"Evening Workout","Oct 3, 2024, 2:16 AM","Oct 3, 2024, 3:16 AM","hart house","Triceps Extension (Cable)",,"Hart house, full ROM",0,"normal",125,9,,,
"Evening Workout","Oct 3, 2024, 2:16 AM","Oct 3, 2024, 3:16 AM","hart house","Triceps Extension (Cable)",,"Hart house, full ROM",1,"normal",115,12,,,
"Evening Workout","Oct 3, 2024, 2:16 AM","Oct 3, 2024, 3:16 AM","hart house","Triceps Extension (Cable)",,"Hart house, full ROM",2,"normal",85,9,,,
"Pull","Sep 30, 2024, 11:25 PM","Oct 1, 2024, 12:25 AM","","Pull Up (Weighted)",,"Full ROM",0,"normal",36.29,5,,,
"Pull","Sep 30, 2024, 11:25 PM","Oct 1, 2024, 12:25 AM","","Pull Up (Weighted)",,"Full ROM",1,"normal",28.35,8,,,
"Pull","Sep 30, 2024, 11:25 PM","Oct 1, 2024, 12:25 AM","","Pull Up (Weighted)",,"Full ROM",2,"normal",26.08,8,,,
"Pull","Sep 30, 2024, 11:25 PM","Oct 1, 2024, 12:25 AM","","Iso-Lateral Row (Machine)",,"No momentum
8.5 third set",0,"normal",145,10,,,
"Pull","Sep 30, 2024, 11:25 PM","Oct 1, 2024, 12:25 AM","","Iso-Lateral Row (Machine)",,"No momentum
8.5 third set",1,"normal",150,9,,,
"Pull","Sep 30, 2024, 11:25 PM","Oct 1, 2024, 12:25 AM","","Iso-Lateral Row (Machine)",,"No momentum
8.5 third set",2,"normal",150,9,,,
"Pull","Sep 30, 2024, 11:25 PM","Oct 1, 2024, 12:25 AM","","Iso-Lateral Row (Machine)",,"No momentum
8.5 third set",3,"normal",150,8,,,
"Pull","Sep 30, 2024, 11:25 PM","Oct 1, 2024, 12:25 AM","","Lat row (on Machine Row, Neutral Grip, Small ROM)",,"",0,"normal",70,7,,,
"Pull","Sep 30, 2024, 11:25 PM","Oct 1, 2024, 12:25 AM","","Lat row (on Machine Row, Neutral Grip, Small ROM)",,"",1,"normal",70,7,,,
"Pull","Sep 30, 2024, 11:25 PM","Oct 1, 2024, 12:25 AM","","Lat Pulldown (Cable)",,"",0,"normal",140,12,,,
"Pull","Sep 30, 2024, 11:25 PM","Oct 1, 2024, 12:25 AM","","Lat Pulldown (Cable)",,"",1,"normal",140,11,,,
"Pull","Sep 30, 2024, 11:25 PM","Oct 1, 2024, 12:25 AM","","Bicep Curl (Barbell)",,"Forearms possibly gave out on last set and dropset (don't superset with shrugs)",0,"normal",85,5,,,
"Pull","Sep 30, 2024, 11:25 PM","Oct 1, 2024, 12:25 AM","","Bicep Curl (Barbell)",,"Forearms possibly gave out on last set and dropset (don't superset with shrugs)",1,"normal",80,9,,,
"Pull","Sep 30, 2024, 11:25 PM","Oct 1, 2024, 12:25 AM","","Bicep Curl (Barbell)",,"Forearms possibly gave out on last set and dropset (don't superset with shrugs)",2,"normal",75,7,,,
"Pull","Sep 30, 2024, 11:25 PM","Oct 1, 2024, 12:25 AM","","Bicep Curl (Barbell)",,"Forearms possibly gave out on last set and dropset (don't superset with shrugs)",3,"normal",60,5,,,
"Pull","Sep 30, 2024, 11:25 PM","Oct 1, 2024, 12:25 AM","","Shrug (Dumbbell)",,"Not cheat or shrugs
No straps first set, forearms gave out
Still felt in forearms even after using straps on second set",0,"normal",80,14,,,
"Pull","Sep 30, 2024, 11:25 PM","Oct 1, 2024, 12:25 AM","","Shrug (Dumbbell)",,"Not cheat or shrugs
No straps first set, forearms gave out
Still felt in forearms even after using straps on second set",1,"normal",80,15,,,
"Arms and shoulders","Sep 28, 2024, 3:05 AM","Sep 28, 2024, 4:05 AM","work on using full ROM, no momentum on all exercises","Shoulder Press (Dumbbell)",,"Full ROM
Slow and controlled",0,"normal",65,4,,,
"Arms and shoulders","Sep 28, 2024, 3:05 AM","Sep 28, 2024, 4:05 AM","work on using full ROM, no momentum on all exercises","Shoulder Press (Dumbbell)",,"Full ROM
Slow and controlled",1,"normal",60,8,,,
"Arms and shoulders","Sep 28, 2024, 3:05 AM","Sep 28, 2024, 4:05 AM","work on using full ROM, no momentum on all exercises","Hammer Curl (Dumbbell)",,"",0,"normal",20.41,6,,,
"Arms and shoulders","Sep 28, 2024, 3:05 AM","Sep 28, 2024, 4:05 AM","work on using full ROM, no momentum on all exercises","Hammer Curl (Dumbbell)",,"",1,"normal",20.41,5,,,
"Arms and shoulders","Sep 28, 2024, 3:05 AM","Sep 28, 2024, 4:05 AM","work on using full ROM, no momentum on all exercises","Seated dip",,"Slow and controlled with pause at bottom",0,"normal",170,13,,,
"Arms and shoulders","Sep 28, 2024, 3:05 AM","Sep 28, 2024, 4:05 AM","work on using full ROM, no momentum on all exercises","Seated dip",,"Slow and controlled with pause at bottom",1,"normal",190,10,,,
"Arms and shoulders","Sep 28, 2024, 3:05 AM","Sep 28, 2024, 4:05 AM","work on using full ROM, no momentum on all exercises","Seated dip",,"Slow and controlled with pause at bottom",2,"normal",210,6,,,
"Arms and shoulders","Sep 28, 2024, 3:05 AM","Sep 28, 2024, 4:05 AM","work on using full ROM, no momentum on all exercises","Single arm triceps pushdown",,"Other cable machine (half the weight)",0,"normal",71,7,,,
"Arms and shoulders","Sep 28, 2024, 3:05 AM","Sep 28, 2024, 4:05 AM","work on using full ROM, no momentum on all exercises","Single arm triceps pushdown",,"Other cable machine (half the weight)",1,"normal",71,6,,,
"Arms and shoulders","Sep 28, 2024, 3:05 AM","Sep 28, 2024, 4:05 AM","work on using full ROM, no momentum on all exercises","Cable y raise",,"",0,"normal",19,9,,,
"Arms and shoulders","Sep 28, 2024, 3:05 AM","Sep 28, 2024, 4:05 AM","work on using full ROM, no momentum on all exercises","Cable y raise",,"",1,"normal",17.5,7,,,
"Arms and shoulders","Sep 28, 2024, 3:05 AM","Sep 28, 2024, 4:05 AM","work on using full ROM, no momentum on all exercises","Cable behind the back lateral raise",,"",0,"normal",19,10,,,
"Arms and shoulders","Sep 28, 2024, 3:05 AM","Sep 28, 2024, 4:05 AM","work on using full ROM, no momentum on all exercises","Cable behind the back lateral raise",,"",1,"normal",17.5,9,,,
"Arms and shoulders","Sep 28, 2024, 3:05 AM","Sep 28, 2024, 4:05 AM","work on using full ROM, no momentum on all exercises","Bayesian cable curl",,"Leaning on cable machine, single arm",0,"normal",27.5,10,,,
"Arms and shoulders","Sep 28, 2024, 3:05 AM","Sep 28, 2024, 4:05 AM","work on using full ROM, no momentum on all exercises","Bayesian cable curl",,"Leaning on cable machine, single arm",1,"normal",27.5,9,,,
"Arms and shoulders","Sep 28, 2024, 3:05 AM","Sep 28, 2024, 4:05 AM","work on using full ROM, no momentum on all exercises","Bayesian cable curl",,"Leaning on cable machine, single arm",2,"normal",27.5,7,,,
"Arms and shoulders","Sep 28, 2024, 3:05 AM","Sep 28, 2024, 4:05 AM","work on using full ROM, no momentum on all exercises","Triceps Extension (Cable)",,"Other type of cable machine, half the weight ",0,"normal",125,12,,,
"Arms and shoulders","Sep 28, 2024, 3:05 AM","Sep 28, 2024, 4:05 AM","work on using full ROM, no momentum on all exercises","Triceps Extension (Cable)",,"Other type of cable machine, half the weight ",1,"normal",115,11,,,
"Arms and shoulders","Sep 28, 2024, 3:05 AM","Sep 28, 2024, 4:05 AM","work on using full ROM, no momentum on all exercises","Triceps Extension (Cable)",,"Other type of cable machine, half the weight ",2,"normal",115,12,,,
"Arms and shoulders","Sep 28, 2024, 3:05 AM","Sep 28, 2024, 4:05 AM","work on using full ROM, no momentum on all exercises","Cable rear delt fly",,"Right arm one assisted rep on last set ",0,"normal",27.5,10,,,
"Arms and shoulders","Sep 28, 2024, 3:05 AM","Sep 28, 2024, 4:05 AM","work on using full ROM, no momentum on all exercises","Cable rear delt fly",,"Right arm one assisted rep on last set ",1,"normal",27.5,9,,,
"Legs","Sep 25, 2024, 5:35 PM","Sep 25, 2024, 6:35 PM","utsc","Seated Leg Curl (Machine)",,"",0,"normal",195,15,,,
"Legs","Sep 25, 2024, 5:35 PM","Sep 25, 2024, 6:35 PM","utsc","Seated Leg Curl (Machine)",,"",1,"normal",195,13,,,
"Legs","Sep 25, 2024, 5:35 PM","Sep 25, 2024, 6:35 PM","utsc","Seated Leg Curl (Machine)",,"",2,"normal",145,13,,,
"Legs","Sep 25, 2024, 5:35 PM","Sep 25, 2024, 6:35 PM","utsc","Hack Squat (Machine)",,"Either 8 or 9 on second set",0,"normal",434,11,,,
"Legs","Sep 25, 2024, 5:35 PM","Sep 25, 2024, 6:35 PM","utsc","Hack Squat (Machine)",,"Either 8 or 9 on second set",1,"normal",434,9,,,
"Legs","Sep 25, 2024, 5:35 PM","Sep 25, 2024, 6:35 PM","utsc","Straight Leg Deadlift",,"",0,"normal",255,9,,,
"Legs","Sep 25, 2024, 5:35 PM","Sep 25, 2024, 6:35 PM","utsc","Straight Leg Deadlift",,"",1,"normal",245,8,,,
"Legs","Sep 25, 2024, 5:35 PM","Sep 25, 2024, 6:35 PM","utsc","Leg Extension (Machine)",,"",0,"normal",235,14,,,
"Legs","Sep 25, 2024, 5:35 PM","Sep 25, 2024, 6:35 PM","utsc","Leg Extension (Machine)",,"",1,"normal",200,14,,,
"Legs","Sep 25, 2024, 5:35 PM","Sep 25, 2024, 6:35 PM","utsc","Sissy squat",,"",0,"normal",,9,,,
"Legs","Sep 25, 2024, 5:35 PM","Sep 25, 2024, 6:35 PM","utsc","Sissy squat",,"",1,"normal",,8,,,
"Legs","Sep 25, 2024, 5:35 PM","Sep 25, 2024, 6:35 PM","utsc","Ring rollout",,"Bottom of ring at knee height
Go as far as possible without bending back",0,"normal",,14,,,
